uuid,title,position,salary minimum,salary maximum,type,employmentType,categories,updatedAt,newPostingDate,skills,scrape_date,title_clean,salary midpoint,role,posting_month,scrape_month,active_month
007118ba5b9073dcca89f9b55fb7352e,Bank Customer Service Call Centre ( Up $4k),Fresh/entry level,2500,4000,Monthly,['Contract'],Customer Service,2026-03-10T08:03:13,2026-03-10,"['Customer Service Skills', 'Excellent Communication Skills', 'Customer Service Oriented', 'Able To Multitask', 'Customerfocused', 'Service Desk', 'Pressure', 'Team Player', 'Customer Service', 'Service Delivery', 'Customer Service Experience', 'Call Center']",2026-04-05,Bank Customer Service Call Centre,3250,Bank Customer Service Call Centre,2026-03,2026-04,2026-03
007118ba5b9073dcca89f9b55fb7352e,Bank Customer Service Call Centre ( Up $4k),Fresh/entry level,2500,4000,Monthly,['Contract'],Customer Service,2026-03-10T08:03:13,2026-03-10,"['Customer Service Skills', 'Excellent Communication Skills', 'Customer Service Oriented', 'Able To Multitask', 'Customerfocused', 'Service Desk', 'Pressure', 'Team Player', 'Customer Service', 'Service Delivery', 'Customer Service Experience', 'Call Center']",2026-04-05,Bank Customer Service Call Centre,3250,Bank Customer Service Call Centre,2026-03,2026-04,2026-04
02fc922a80f55d0f063fd693fdb3b790,Accounts Payable Assistant - Medical (CENTRAL) - up to $3.5k #HAO,Executive,3000,3500,Monthly,['Permanent'],Accounting / Auditing / Taxation,2026-03-31T05:23:43,2026-03-31,"['Accounts Payable', 'Microsoft Office', 'Change Management', 'Healthcare', 'Financials', 'Reconciliation', 'Financial Transactions', 'Accounting System', 'Data Entry', 'Bank Reconciliation', 'General Ledger', 'Accounting', 'Compliance', 'SAP ERP', 'Benchmarking', 'Cash Flow', 'Pricing', 'Power BI', 'Fixed Assets', 'Financial Reporting']",2026-04-05,Accounts Payable Assistant - Medical - Up To $3.5K,3250,Accounts Payable Assistant - Medical - Up To $3.5K,2026-03,2026-04,2026-03
02fc922a80f55d0f063fd693fdb3b790,Accounts Payable Assistant - Medical (CENTRAL) - up to $3.5k #HAO,Executive,3000,3500,Monthly,['Permanent'],Accounting / Auditing / Taxation,2026-03-31T05:23:43,2026-03-31,"['Accounts Payable', 'Microsoft Office', 'Change Management', 'Healthcare', 'Financials', 'Reconciliation', 'Financial Transactions', 'Accounting System', 'Data Entry', 'Bank Reconciliation', 'General Ledger', 'Accounting', 'Compliance', 'SAP ERP', 'Benchmarking', 'Cash Flow', 'Pricing', 'Power BI', 'Fixed Assets', 'Financial Reporting']",2026-04-05,Accounts Payable Assistant - Medical - Up To $3.5K,3250,Accounts Payable Assistant - Medical - Up To $3.5K,2026-03,2026-04,2026-04
000b8db85effecf638eb65b0dddcc564,Accounts Assistant ( Central ) #HMS,Junior Executive,3000,3500,Monthly,['Permanent'],Accounting / Auditing / Taxation,2026-03-06T02:00:07,2026-03-06,"['Accounts Payable', 'Claims Management', 'Microsoft Office', 'Ability To Work Under Pressure', 'Microsoft Excel', 'Records Management', 'Financial Transactions', 'validating invoices', 'Maintaining internal databases', 'Inventory Control', 'Data Entry', 'Accounts Receivable', 'Spreadsheets', 'Administrative Support']",2026-04-05,Accounts Assistant,3250,Accounts Assistant,2026-03,2026-04,2026-03
000b8db85effecf638eb65b0dddcc564,Accounts Assistant ( Central ) #HMS,Junior Executive,3000,3500,Monthly,['Permanent'],Accounting / Auditing / Taxation,2026-03-06T02:00:07,2026-03-06,"['Accounts Payable', 'Claims Management', 'Microsoft Office', 'Ability To Work Under Pressure', 'Microsoft Excel', 'Records Management', 'Financial Transactions', 'validating invoices', 'Maintaining internal databases', 'Inventory Control', 'Data Entry', 'Accounts Receivable', 'Spreadsheets', 'Administrative Support']",2026-04-05,Accounts Assistant,3250,Accounts Assistant,2026-03,2026-04,2026-04
01b476fcf2d1d3a9f0be9e72448c5ef0,Project Engineer (Mechanical),Fresh/entry level,3000,3500,Monthly,['Full Time'],Engineering,2026-03-23T01:22:29,2026-03-23,"['Firefighting', 'Submittals', 'Budgets', 'Project Tender submission', 'Construction', 'Asbuilt Drawings', 'Mechanical Drafting', 'Approval Process', 'Data Center', 'Drawing', '3D', 'Reliability', 'Project Management', 'liaising with authorities', 'AutoCAD', 'Project Coordination', 'Mechanical Engineering', 'CAD/ Design Draftsmen', 'Navisworks']",2026-04-05,Project Engineer,3250,Project Engineer,2026-03,2026-04,2026-03
01b476fcf2d1d3a9f0be9e72448c5ef0,Project Engineer (Mechanical),Fresh/entry level,3000,3500,Monthly,['Full Time'],Engineering,2026-03-23T01:22:29,2026-03-23,"['Firefighting', 'Submittals', 'Budgets', 'Project Tender submission', 'Construction', 'Asbuilt Drawings', 'Mechanical Drafting', 'Approval Process', 'Data Center', 'Drawing', '3D', 'Reliability', 'Project Management', 'liaising with authorities', 'AutoCAD', 'Project Coordination', 'Mechanical Engineering', 'CAD/ Design Draftsmen', 'Navisworks']",2026-04-05,Project Engineer,3250,Project Engineer,2026-03,2026-04,2026-04
017c5bb639bc9ea6dd8955490b5430c9,AR Collection Agent,Executive,2500,4000,Monthly,"['Contract', 'Part Time', 'Permanent']",Accounting / Auditing / Taxation,2026-03-23T07:49:40,2026-03-23,"['Customer Service Processes', 'Teamwork', 'Account Management procedures', 'Assertive', 'Microsoft Excel', 'Dispute', 'Payment Processing', 'Invoicing', 'Debt collection', 'Outbound Calling', 'Accounts Receivable', 'SAP', 'Accounting', 'Financial Statements', 'Collections', 'Time Management', 'Microsoft Word']",2026-04-05,Ar Collection Agent,3250,Ar Collection Agent,2026-03,2026-04,2026-03
017c5bb639bc9ea6dd8955490b5430c9,AR Collection Agent,Executive,2500,4000,Monthly,"['Contract', 'Part Time', 'Permanent']",Accounting / Auditing / Taxation,2026-03-23T07:49:40,2026-03-23,"['Customer Service Processes', 'Teamwork', 'Account Management procedures', 'Assertive', 'Microsoft Excel', 'Dispute', 'Payment Processing', 'Invoicing', 'Debt collection', 'Outbound Calling', 'Accounts Receivable', 'SAP', 'Accounting', 'Financial Statements', 'Collections', 'Time Management', 'Microsoft Word']",2026-04-05,Ar Collection Agent,3250,Ar Collection Agent,2026-03,2026-04,2026-04
02a720ca3db1f742d7340237adccae00,*EDUCATION INDUSTRY* Programme Administrator ($3K to $4K) #NJA,Executive,3000,3500,Monthly,"['Contract', 'Full Time']",Admin / Secretarial,2026-03-12T10:02:19,2026-03-12,"['Microsoft PowerPoint', 'Microsoft Excel', 'Interpersonal Skills', 'Invoicing', 'Administration', 'Marketing', 'Data Entry', 'MS Office', 'Networking', 'Administrative Support', 'Customer Service', 'Catering', 'Able To Work Independently']",2026-04-05,Education Industry Programme Administrator,3250,Education Industry Programme Administrator,2026-03,2026-04,2026-03
02a720ca3db1f742d7340237adccae00,*EDUCATION INDUSTRY* Programme Administrator ($3K to $4K) #NJA,Executive,3000,3500,Monthly,"['Contract', 'Full Time']",Admin / Secretarial,2026-03-12T10:02:19,2026-03-12,"['Microsoft PowerPoint', 'Microsoft Excel', 'Interpersonal Skills', 'Invoicing', 'Administration', 'Marketing', 'Data Entry', 'MS Office', 'Networking', 'Administrative Support', 'Customer Service', 'Catering', 'Able To Work Independently']",2026-04-05,Education Industry Programme Administrator,3250,Education Industry Programme Administrator,2026-03,2026-04,2026-04
03557468a8d97d943ffdd69fef79f862,Sales Support Executive (Japan Compnay / Semi Con) AL70,Executive,3000,3500,Monthly,['Full Time'],Admin / Secretarial,2026-03-27T08:46:36,2026-03-27,"['Letters of Credit', 'Microsoft Excel', 'Inventory Management System', 'Logistics', 'Administration', 'delivery schedules', 'sales invoices', 'Customer Returns', 'Customer Service', 'Pricing', 'Shipping', 'System Maintenance']",2026-04-05,Sales Support Executive Al70,3250,Sales Support Executive Al70,2026-03,2026-04,2026-03
03557468a8d97d943ffdd69fef79f862,Sales Support Executive (Japan Compnay / Semi Con) AL70,Executive,3000,3500,Monthly,['Full Time'],Admin / Secretarial,2026-03-27T08:46:36,2026-03-27,"['Letters of Credit', 'Microsoft Excel', 'Inventory Management System', 'Logistics', 'Administration', 'delivery schedules', 'sales invoices', 'Customer Returns', 'Customer Service', 'Pricing', 'Shipping', 'System Maintenance']",2026-04-05,Sales Support Executive Al70,3250,Sales Support Executive Al70,2026-03,2026-04,2026-04
00905048d282b0f6bfe1440cd4bbf0ea,ACCOUNT ASSISTANT,Executive,2500,4000,Monthly,['Permanent'],Accounting / Auditing / Taxation,2026-03-11T04:05:57,2026-03-11,"['Accounts Payable', 'Government Accounting', 'ACCA', 'Grant Administration', 'Monthly Closing Reports', 'Audit Compliance', 'Bank Reconciliation', 'Accounts Receivable', 'AP Style', 'GL', 'Administrative Support', 'Finance', 'Scheduling', 'Education']",2026-04-05,Account Assistant,3250,Account Assistant,2026-03,2026-04,2026-03
00905048d282b0f6bfe1440cd4bbf0ea,ACCOUNT ASSISTANT,Executive,2500,4000,Monthly,['Permanent'],Accounting / Auditing / Taxation,2026-03-11T04:05:57,2026-03-11,"['Accounts Payable', 'Government Accounting', 'ACCA', 'Grant Administration', 'Monthly Closing Reports', 'Audit Compliance', 'Bank Reconciliation', 'Accounts Receivable', 'AP Style', 'GL', 'Administrative Support', 'Finance', 'Scheduling', 'Education']",2026-04-05,Account Assistant,3250,Account Assistant,2026-03,2026-04,2026-04
033e8d199387a8224ab1d027c86da9d8,*Entry Level- Urgent* 3 Months Contract Campus Admin - West (up to $3400) #NJE,Fresh/entry level,3000,3400,Monthly,"['Permanent', 'Full Time']",Admin / Secretarial,2026-03-31T10:38:59,2026-03-31,"['Negotiation', 'Accounts Payable', 'Microsoft Office', 'Microsoft Excel', 'Inventory', 'Supply Chain', 'Purchasing', 'Invoicing', 'Administration', 'Procurement', 'SAP', 'Project Management', 'Freight', 'Scheduling', 'Sourcing']",2026-04-05,- 3 Months Contract Campus Admin - West,3200,- 3 Months Contract Campus Admin - West,2026-03,2026-04,2026-03
033e8d199387a8224ab1d027c86da9d8,*Entry Level- Urgent* 3 Months Contract Campus Admin - West (up to $3400) #NJE,Fresh/entry level,3000,3400,Monthly,"['Permanent', 'Full Time']",Admin / Secretarial,2026-03-31T10:38:59,2026-03-31,"['Negotiation', 'Accounts Payable', 'Microsoft Office', 'Microsoft Excel', 'Inventory', 'Supply Chain', 'Purchasing', 'Invoicing', 'Administration', 'Procurement', 'SAP', 'Project Management', 'Freight', 'Scheduling', 'Sourcing']",2026-04-05,- 3 Months Contract Campus Admin - West,3200,- 3 Months Contract Campus Admin - West,2026-03,2026-04,2026-04
01cb394f442499665f6be2f66b858288,"Communications Executive (Tengah, 6 Months)",Executive,3000,3300,Monthly,['Contract'],Marketing / Public Relations,2026-03-18T03:54:07,2026-03-18,"['Content Creation', 'Video', 'Videography', 'Social Media', 'implementing the communication plans', 'Social Media Management', 'Infographics', 'Music Videos', 'Photography', 'Banners', 'Communication Skills', 'Posters', 'digital content', 'Online Journalism']",2026-04-05,Communications Executive,3150,Communications Executive,2026-03,2026-04,2026-03
01cb394f442499665f6be2f66b858288,"Communications Executive (Tengah, 6 Months)",Executive,3000,3300,Monthly,['Contract'],Marketing / Public Relations,2026-03-18T03:54:07,2026-03-18,"['Content Creation', 'Video', 'Videography', 'Social Media', 'implementing the communication plans', 'Social Media Management', 'Infographics', 'Music Videos', 'Photography', 'Banners', 'Communication Skills', 'Posters', 'digital content', 'Online Journalism']",2026-04-05,Communications Executive,3150,Communications Executive,2026-03,2026-04,2026-04
012521cfd3cb741a1a2a271d3b35fc71,Sales Executive,Executive,2800,3500,Monthly,"['Permanent', 'Full Time']",Healthcare / Pharmaceutical,2026-03-25T00:52:20,2026-03-25,"['Product Knowledge', 'Negotiation', 'Sales', 'Microsoft Office', 'Microsoft Excel', 'Customer Experience', 'Interpersonal Skills', 'Cold Calling', 'Selling', 'Sales Process', 'B2B', 'Networking', 'Team Player', 'Customer Service', 'Business Development']",2026-04-05,Sales Executive,3150,Sales Executive,2026-03,2026-04,2026-03
012521cfd3cb741a1a2a271d3b35fc71,Sales Executive,Executive,2800,3500,Monthly,"['Permanent', 'Full Time']",Healthcare / Pharmaceutical,2026-03-25T00:52:20,2026-03-25,"['Product Knowledge', 'Negotiation', 'Sales', 'Microsoft Office', 'Microsoft Excel', 'Customer Experience', 'Interpersonal Skills', 'Cold Calling', 'Selling', 'Sales Process', 'B2B', 'Networking', 'Team Player', 'Customer Service', 'Business Development']",2026-04-05,Sales Executive,3150,Sales Executive,2026-03,2026-04,2026-04
0040d578e6e5421f6c8711c4e49c5610,Finance Executive - Accounts Receivables / Partial Set / Education Industry [2683],Junior Executive,2800,3500,Monthly,['Full Time'],Accounting / Auditing / Taxation,2026-03-17T08:41:48,2026-03-17,"['CCDA', 'Credit', 'Chartered accounting', 'Records Management', 'Accounts Receivable', 'booking trips', 'SAP', 'Cash Management', 'transaction systems', 'reporting to banks']",2026-04-05,Finance Executive - Accounts Receivables / Partial Set / Education Industry,3150,Finance Executive - Accounts Receivables,2026-03,2026-04,2026-03
0040d578e6e5421f6c8711c4e49c5610,Finance Executive - Accounts Receivables / Partial Set / Education Industry [2683],Junior Executive,2800,3500,Monthly,['Full Time'],Accounting / Auditing / Taxation,2026-03-17T08:41:48,2026-03-17,"['CCDA', 'Credit', 'Chartered accounting', 'Records Management', 'Accounts Receivable', 'booking trips', 'SAP', 'Cash Management', 'transaction systems', 'reporting to banks']",2026-04-05,Finance Executive - Accounts Receivables / Partial Set / Education Industry,3150,Finance Executive - Accounts Receivables,2026-03,2026-04,2026-04
0040d578e6e5421f6c8711c4e49c5610,Finance Executive - Accounts Receivables / Partial Set / Education Industry [2683],Junior Executive,2800,3500,Monthly,['Full Time'],Accounting / Auditing / Taxation,2026-03-17T08:41:48,2026-03-17,"['CCDA', 'Credit', 'Chartered accounting', 'Records Management', 'Accounts Receivable', 'booking trips', 'SAP', 'Cash Management', 'transaction systems', 'reporting to banks']",2026-04-05,Finance Executive - Accounts Receivables / Partial Set / Education Industry,3150,Partial Set,2026-03,2026-04,2026-03
0040d578e6e5421f6c8711c4e49c5610,Finance Executive - Accounts Receivables / Partial Set / Education Industry [2683],Junior Executive,2800,3500,Monthly,['Full Time'],Accounting / Auditing / Taxation,2026-03-17T08:41:48,2026-03-17,"['CCDA', 'Credit', 'Chartered accounting', 'Records Management', 'Accounts Receivable', 'booking trips', 'SAP', 'Cash Management', 'transaction systems', 'reporting to banks']",2026-04-05,Finance Executive - Accounts Receivables / Partial Set / Education Industry,3150,Partial Set,2026-03,2026-04,2026-04
0040d578e6e5421f6c8711c4e49c5610,Finance Executive - Accounts Receivables / Partial Set / Education Industry [2683],Junior Executive,2800,3500,Monthly,['Full Time'],Accounting / Auditing / Taxation,2026-03-17T08:41:48,2026-03-17,"['CCDA', 'Credit', 'Chartered accounting', 'Records Management', 'Accounts Receivable', 'booking trips', 'SAP', 'Cash Management', 'transaction systems', 'reporting to banks']",2026-04-05,Finance Executive - Accounts Receivables / Partial Set / Education Industry,3150,Education Industry,2026-03,2026-04,2026-03
0040d578e6e5421f6c8711c4e49c5610,Finance Executive - Accounts Receivables / Partial Set / Education Industry [2683],Junior Executive,2800,3500,Monthly,['Full Time'],Accounting / Auditing / Taxation,2026-03-17T08:41:48,2026-03-17,"['CCDA', 'Credit', 'Chartered accounting', 'Records Management', 'Accounts Receivable', 'booking trips', 'SAP', 'Cash Management', 'transaction systems', 'reporting to banks']",2026-04-05,Finance Executive - Accounts Receivables / Partial Set / Education Industry,3150,Education Industry,2026-03,2026-04,2026-04
00548693df302b6f3e600ed219fe172d,"Senior Executive/Executive, Supply Chain Management",Executive,2800,3500,Monthly,['Permanent'],Logistics / Supply Chain,2026-03-19T09:31:04,2026-03-19,"['Warehousing', 'Microsoft Office', 'Process Improvement', 'Inventory', 'Critical Thinking', 'Invoicing', 'Team Coordination', 'Supply Chain Management', 'Customer Satisfaction', 'Able To Work Independently']",2026-04-05,"Senior Executive/Executive, Supply Chain Management",3150,"Executive, Supply Chain Management",2026-03,2026-04,2026-03
00548693df302b6f3e600ed219fe172d,"Senior Executive/Executive, Supply Chain Management",Executive,2800,3500,Monthly,['Permanent'],Logistics / Supply Chain,2026-03-19T09:31:04,2026-03-19,"['Warehousing', 'Microsoft Office', 'Process Improvement', 'Inventory', 'Critical Thinking', 'Invoicing', 'Team Coordination', 'Supply Chain Management', 'Customer Satisfaction', 'Able To Work Independently']",2026-04-05,"Senior Executive/Executive, Supply Chain Management",3150,"Executive, Supply Chain Management",2026-03,2026-04,2026-04
01c1fe530722ebf82b9b3c5b7ff7670e,Purchaser,Executive,2500,3800,Monthly,['Permanent'],Purchasing / Merchandising,2026-03-11T06:34:16,2026-03-11,"['Negotiation', 'Microsoft Office', 'Construction', 'Inventory', 'Healthcare', 'ERP', 'Supply Chain', 'Purchasing', 'Administration', 'Structural Steel', 'Fabrication', 'Procurement', 'Freight', 'Pricing', 'Sourcing', 'Audit']",2026-04-05,Purchaser,3150,Purchaser,2026-03,2026-04,2026-03
01c1fe530722ebf82b9b3c5b7ff7670e,Purchaser,Executive,2500,3800,Monthly,['Permanent'],Purchasing / Merchandising,2026-03-11T06:34:16,2026-03-11,"['Negotiation', 'Microsoft Office', 'Construction', 'Inventory', 'Healthcare', 'ERP', 'Supply Chain', 'Purchasing', 'Administration', 'Structural Steel', 'Fabrication', 'Procurement', 'Freight', 'Pricing', 'Sourcing', 'Audit']",2026-04-05,Purchaser,3150,Purchaser,2026-03,2026-04,2026-04
